"x"
"737"	" RECOLLETS"
"738"	" MOSKOWA"
"739"	" ST DOMINIQUE"
"740"	" VOLTAIRE (SAINT OUEN)"
"741"	" BASSANO"
"742"	" PERE LACHAISE"
"743"	" CENSIER BUFFON"
"744"	" MOSELLE JAURES"
"745"	" TOUDOUZE CLAUZEL"
"746"	" SAINT HONORE"
"747"	" DAUMESNIL"
"748"	" NICARAGUA"
"749"	" RIQUET"
"750"	" SAINT PAUL PAVÉE"
"751"	" JAURES (MONTROUGE)"
"752"	" RENNES - ASSAS"
"753"	" LA TOUR MAUBOURG"
"754"	" LAGNY (VINCENNES)"
"755"	" SAINT DIDIER"
"756"	" PARIS 1 (MONTREUIL)"
"757"	" BRIAND (ARCUEIL)"
"758"	" BRANCION"
"759"	" MAIRIE DU 2EME"
"760"	" VICTOR MASSE"
"761"	" ALLENDE (PANTIN)"
"762"	" PANTHEON CARMES"
"763"	" MONTROSIER (NEUILLY)"
"764"	" MANIN HAUTPOUL"
"765"	" PLACE DES FETES"
"766"	" HAUTEVILLE"
"767"	" BUFFON"
"768"	" JAURES (MALAKOFF)"
"769"	" GOUTTE D' OR"
"770"	" KOCK (LES LILAS)"
"771"	" ROQUETTE DALLERY"
"772"	" GOUTHIERE"
"773"	" VAILLANT (PANTIN)"
"774"	" LONGCHAMP"
"775"	" BOURDON"
"776"	" BOURDELLE"
"777"	" MAIRIE DU 9EME"
"778"	" MANIN SECRETAN"
"779"	" CHATEAU LANDON"
"780"	" VAILLANT (BOULOGNE-BILLANCOURT)"
"781"	" DIGEON (SAINT MANDE)"
"782"	" REPUBLIQUE PARMENTIER"
"783"	" SAINT LAZARE RER"
"784"	" OURCQ"
"785"	" LEGENDRE"
"786"	" CORENTIN CARIOU"
"787"	" ITALIENS LAFFITE"
"788"	" SQUARE BERLIOZ"
"789"	" TRUDAINE MARTYRS"
"790"	" FELIX (AUBERVILLIERS)"
"791"	" GARE D'AUSTERLITZ 2"
"792"	" TOUR MAUBOURG UNIVERSITE"
"793"	" FREROT (GENTILLY)"
"794"	" OPÉRA PYRAMIDES"
"795"	" BUFFON AUSTERLITZ"
"796"	" MONCEY BLANCHE"
"797"	" TURENNE BRETAGNE"
"798"	" ZOLA"
"799"	" VALITON (CLICHY)"
"800"	" BELLEVILLE RAMPAL"
"801"	" ALMA"
"802"	" CEVENNES"
"803"	" AURIOL QUAI DE LA GARE"
"804"	" PARIS 2 (CHARENTON)"
"805"	" SAINT MICHEL SARRAZIN"
"806"	" PARIS (LES LILAS)"
"807"	" DESNOUETTES"
"808"	" BUISSON SAINT LOUIS"
"809"	" SAINTE CLOTHILDE"
"810"	" PORTE D'ARCUEIL"
"811"	" CITE UNIVERSITAIRE"
"812"	" PORTE DE CHAMPERET"
"813"	" MOUFFETARD SAINT MEDARD"
"814"	" PORTE DE PASSY"
"815"	" AVENUE DE TERNES"
"816"	" CITE RIVERIN"
"817"	" DUNANT"
"818"	" GENERAL KOENIG"
"819"	" SAINT GERMAIN COPEAU"
"820"	" GEORGE V"
"821"	" VERSION 2 JAURES"
"822"	" PARIS (BOULOGNE-BILLANCOURT)"
"823"	" GEORGES BRASSENS"
"824"	" LA FAYETTE PROVENCE"
"825"	" BAGNOLET-ORTEAUX"
"826"	" RUE DE BASSANO"
"827"	" SAINT GILLES"
"828"	" JAURES 2 (PRE SAINT GERVAIS)"
"829"	" LIART AMIRAL MOUCHEZ"
"830"	" SAINT AUGUSTIN"
"831"	" COLISEE"
"832"	" COLONEL DRIANT"
"833"	" DAREAU"
"834"	" MAZAGRAND COUBERTIN"
"835"	" LA PITIE-SALPETRIERE"
"836"	" BOIS LE PRÊTRE"
"837"	" MARCHE ST QUENTIN"
"838"	" JONCQUIERE"
"839"	" COURCELLES"
"840"	" PORTE DE VINCENNES"
"841"	" BLUETS REPUBLIQUE"
"842"	" TANGER"
"843"	" AVIA"
"844"	" QUAI DE LA LOIRE"
"845"	" PLACE JUSSIEU"
"846"	" JOURDAN LE BRIX ET MESNIN"
"847"	" MOUTON DUVERNET"
"848"	" ARRIVEE"
"849"	" JAURES 2 (BOULOGNE-BILLANCOURT)"
"850"	" LECOURBE VOLONTAIRE"
"851"	" PLACE MONGOLFIER (SAINT MAURICE)"
"852"	" SQUARE NORDLING"
"853"	" LOBAU"
"854"	" MENILMONTANT OBERKAMPF"
"855"	" TRAVERSIERE"
"856"	" CHEMIN VERT SAINT MAUR"
"857"	" MORICE (CLICHY)"
"858"	" RUE MOLITOR"
"859"	" BONNE NOUVELLE SAINT FIACRE"
"860"	" DIDEROT"
"861"	" TEMPLE DE L'ORATOIRE"
"862"	" PARIS 4 (CHARENTON)"
"863"	" ECOUFFES RIVOLI"
"864"	" FAURE (AUBERVILLIERS)"
"865"	" BUTTE AUX CAILLES"
"866"	" GARE DE L'EST SAINT LAURENT"
"867"	" ALFRED ROLL"
"868"	" CASANOVA (IVRY)"
"869"	" QUAI MAURIAC  / PONT DE BERCY"
"870"	" SELLIER (SURESNES)"
"871"	" BOULEVARD MONTMARTRE"
"872"	" BLANCHE"
"873"	" MAIRIE DU 8 ÈME"
"874"	" MICHEL BIZOT"
"875"	" VICTOR HUGO RUE DE LA POMPE"
"876"	" RONSARD (CHARENTON)"
"877"	" NATIONALE DUCHAMP (PROP 1)"
"878"	" CHAPTAL"
"879"	" BERCY"
"880"	" QUAI PANHARD ET LEVASSOR"
"881"	" METRO ROME"
"882"	" PERGOLÈSE/ MARBEAU"
"883"	" PLAISANCE ALESIA"
"884"	" OUDINE PATAY"
"885"	" CHARLES HERMITE"
"886"	" BOURSE DU TRAVAIL"
"887"	" GEORGES SAND"
"888"	" CARNOT (MONTREUIL)"
"889"	" WALLACE (PUTEAUX)"
"890"	" POISSONNIERS ORDENER"
"891"	" SEVRES BABYLONE"
"892"	" CONVENTION"
"893"	" PORTE SAINT MARTIN"
"894"	" SAINT MANDE - FAVRE"
"895"	" NARVICK"
"896"	" CURIE (IVRY)"
"897"	" TRAKTIR"
"898"	" JASMIN"
"899"	" BARBES (IVRY)"
"900"	" COUTURIER (IVRY)"
"901"	" ABBE CARTON"
"902"	" THIONVILLE"
"903"	" PARIS 2  (MONTREUIL)"
"904"	" TEMPLE REPUBLIQUE"
"905"	" GARDE CHASSE (LES LILAS)"
"906"	" MICHELIS (NEUILLY)"
"907"	" VOLONTAIRES"
"908"	" ARCHIVES BLANCS MANTEAUX"
"909"	" HUGO (BOULOGNE-BILLANCOURT)"
"910"	" THEBAUD RUE DE CAMBRONNE"
"911"	" SILLY (BOULOGNE-BILLANCOURT)"
"912"	" SAINT JACQUES SOUFFLOT"
"913"	" BRIAND (ISSY LES MOULINEAUX)"
"914"	" PASTEUR (VANVES)"
"915"	" RUE JEAN BOLOGNE"
"916"	" PLACE DE WAGRAM"
"917"	" SAINT LOUIS"
"918"	" SUFFREN TOUR EIFFEL"
"919"	" DE GAULLE (MALAKOFF)"
"920"	" DUNOIS CLISSON"
"921"	" MENILMONTANT BOYER"
"922"	" PLACE CHARLES VALLIN"
"923"	" OBERKAMPF"
"924"	" STALINGRAD (MONTREUIL)"
"925"	" REPUBLIQUE 1 (BOULOGNE-BILLANCOURT)"
"926"	" BOULEVARD FLANDRIN"
"927"	" REPUBLIQUE 2 (BOULOGNE-BILLANCOURT)"
"928"	" D'ORVES (PANTIN)"
"929"	" PLACE DE LA REUNION"
"930"	" RASPAIL QUINET"
"931"	" PORTE DE VERSAILLES"
"932"	" COMPO FORMIO"
"933"	" STADE GEORGES CARPENTIER"
"934"	" LE VAU BERTEAUX"
"935"	" MUSÉE D'ORSAY"
"936"	" GARE DE LYON"
"937"	" PAU CASALS"
"938"	" MESSINE"
"939"	" AQUABOULEVARD"
"940"	" GAMBETTA GATINES"
"941"	" LOUVRE / COQUILLERE"
"942"	" PLACE PIGALLE"
"943"	" EUROPE"
"944"	" FAIDHERBE PALAIS DE LA FEMME"
"945"	" FONTAINE RAYNOUARD"
"946"	" PLACE DU MAROC"
"947"	" LAFAYETTE (ISSY LES MOULINEAUX)"
"948"	" MARTINIE (VANVES)"
"949"	" SINCHOLLE (CLICHY)"
"950"	" MICHEL ANGE"
"951"	" BROSSOLETTE 2 (MALAKOFF)"
"952"	" JACQUES KELLNER"
"953"	" PORTE DE MENILMONTANT"
"954"	" NATIONALE (BOULOGNE-BILLANCOURT)"
"955"	" POINT DU JOUR (BOULOGNE-BILLANCOURT)"
"956"	" MAIRIE DU 19 EME"
"957"	" PORTE DES LILAS"
"958"	" SAINT HONORE VENDOME"
"959"	" LOUIS GANNE"
"960"	" MANIN CRIMEE"
"961"	" VILLIERS"
"962"	" MOUTON DUVERNET - MAIRIE DU 14EME"
"963"	" RASPAIL 2 (GENTILLY)"
"964"	" MORIZET (BOULOGNE-BILLANCOURT)"
"965"	" STADE WILMILLE"
"966"	" RUE MONTGALLET"
"967"	" PLACE D'ESTIENNE D'ORVES"
"968"	" VILLEMIN"
"969"	" GARE DE LYON VAN GOGH"
"970"	" BONNE NOUVELLE PROP2"
"971"	" ROCHECHOUART MAUBEUGE"
"972"	" DUNKERQUE"
"973"	" ECOLES CARMES"
"974"	" ECLUSES SAINT MARTIN"
"975"	" GAMBETTA - PÈRE LACHAISE"
"976"	" LOUVRE COQ HERON"
"977"	" OURCQ CRIMEE"
"978"	" DOM PÉRIGNON GRAVELLE"
"979"	" PLACE JEANNE D'ARC"
"980"	" PORTE DE BAGNOLET"
"981"	" CONDORCET"
"982"	" TELL (PANTIN)"
"983"	" SEGUR ESTREES"
"984"	" LOLIVE 2 (PANTIN)"
"985"	" PORTE MAILLOT"
"986"	" CHARMES (FONTENAY SOUS BOIS)"
"987"	" PLACE DE ROUBAIX"
"988"	" PLACE ROBERT GUILLEMARD"
"989"	" PERLE"
"990"	" VERDUN (SAINT MAURICE)"
"991"	" ITALIE"
"992"	" ROND POINT DES CHAMPS ELYSEES"
"993"	" EXELMANS"
"994"	" CHARTRES (18 ARR.)"
"995"	" SQUARE DE MENILMONTANT"
"996"	" LEO FROT ROQUETTE"
"997"	" HORNET (BAGNOLET)"
"998"	" BUZENVAL"
"999"	" SAINTE FOY (NEUILLY)"
"1000"	" MONTPARNASSE CHEVREUSE"
"1001"	" PLACE DE CATALOGNE"
"1002"	" STADE DIDOT"
"1003"	" SEINE (BOULOGNE-BILLANCOURT)"
"1004"	" TRUDAINRE ROCHECHOUART"
"1005"	" DEBUSSY (CLICHY)"
"1006"	" CARDINAL LEMOINE"
"1007"	" VERDUN (IVRY)"
"1008"	" FOURCHE"
"1009"	" REPUBLIQUE (MONTREUIL)"
"1010"	" CHAPELLE"
"1011"	" MATIGNON"
"1012"	" RUE DES BOULETS ( COMPLEMENTAIRE )"
"1013"	" PLACE DE BRETEUIL"
"1014"	" RASSELINS"
"1015"	" PYRENEES VITRUVE"
"1016"	" SABLONS MAILLOT"
"1017"	" MONCEAU"
"1018"	" WILSON (LEVALLOIS)"
"1019"	" CHERNOVITZ"
"1020"	" LAMBERT"
"1021"	" BUZENVAL VIGNOLES"
"1022"	" HUGO (NEUILLY)"
"1023"	" FAIDHERBE CHALIGNY"
"1024"	" PLACE DE L'HOTEL DE VILLE"
"1025"	" MARCHAND SANTE"
"1026"	" MONTGALLET CHARENTON"
"1027"	" RICHARD LENOIR"
"1028"	" GIDE (LE KREMLIN BICETRE)"
"1029"	" FRIEDLAND CHATEAUBRIAND"
"1030"	" FONTENAY (VINCENNES)"
"1031"	" RAFFET"
"1032"	" SAINT GEORGES"
"1033"	" DURIS"
"1034"	" RUE DE LA PAIX"
"1035"	" CROZATIER"
"1036"	" NATIONALE"
"1037"	" REGARD"
"1038"	" SAINT JACQUES"
"1039"	" GLACIERE"
"1040"	" VANEAU"
"1041"	" BLEUE"
"1042"	" CENSIER"
"1043"	" BOULEVARD VICTOR"
"1044"	" GALILLE"
"1045"	" SABLONS"
"1046"	" PANTIN"
"1047"	" GARE DE L'EST"
"1048"	" FROMENT BREGUET"
"1049"	" GAMBETTA (ISSY LES MOULINEAUX)"
"1050"	" ALBAN SATRAGNE"
"1051"	" REIMS"
"1052"	" EGLISE D AUTEUIL"
"1053"	" BOYER (IVRY)"
"1054"	" GENERAL LECLERC (PANTIN)"
"1055"	" MARX DORMOY"
"1056"	" LACEPEDE"
"1057"	" LONDRES AMSTERDAM"
"1058"	" ARGENSON (NEUILLY)"
"1059"	" BOULARD DAGUERRE"
"1060"	" LAGNY (SAINT MANDE)"
"1061"	" VIVIENNE"
"1062"	" POTEAU"
"1063"	" POINCARE VICTOR HUGO"
"1064"	" RIQUET PAJOL"
"1065"	" BOURDONNAIS TOUR EIFFEL"
"1066"	" CHARENTON JARDINIER"
"1067"	" MADAULE (ISSY LES MOULINEAUX)"
"1068"	" FRANCOEUR CAULAINCOURT"
"1069"	" MALAKOFF"
"1070"	" ASSAS-VAUGIRARD"
"1071"	" CHABROL"
"1072"	" GANNERON"
"1073"	" QUAI DE SEINE"
"1074"	" BAGNOLET"
"1075"	" MALSHERBES MONCEAU"
"1076"	" JAURES 1 (PRE SAINT GERVAIS)"
"1077"	" LARMEROUX (VANVES)"
"1078"	" LAGNY (MONTREUIL)"
"1079"	" LAOS"
"1080"	" LARIBOISIERE"
"1081"	" PLACE HENOCQUE VERSION 2"
"1082"	" VAILLANT COUTURIER"
"1083"	" GENERAL DE GAULLE (SAINT MANDE)"
"1084"	" CHATEAU D'EAU"
"1085"	" BASTILLE"
"1086"	" VAN DYCK"
"1087"	" CHARLES DE GAULLE (NEUILLY)"
"1088"	" LEPIC"
"1089"	" BARON LE ROY TRUFFAUT"
"1090"	" MALAKOFF PINARD"
"1091"	" JOURDAIN"
"1092"	" AMANDIERS"
"1093"	" FELIZ ZIEM"
"1094"	" DENFERT ROCHEREAU (BOULOGNE-BILLANCOURT)"
"1095"	" LAUMIERE"
"1096"	" BINEAU (LEVALLOIS)"
"1097"	" BOSQUET SAINT DOMINIQUE"
"1098"	" PASTEUR (SAINT MANDE)"
"1099"	" JAURES (PUTEAUX)"
"1100"	" PROUDHON (SAINT DENIS)"
"1101"	" KLEBER (ISSY LES MOULINEAUX)"
"1102"	" RUE LAURISTON"
"1103"	" BOULAINVILLIERS"
"1104"	" PORTE DE SAINT OUEN"
"1105"	" BEAUBOURG SAINT MERRY"
"1106"	" CHATEAU ROUGE"
"1107"	" INSURRECTION AOUT 1944 (IVRY)"
"1108"	" SAINT ROMAIN CHERCHE MIDI"
"1109"	" GARE DU NORD DENAN"
"1110"	" NATIONALE BACH"
"1111"	" FRANCE (LEVALLOIS)"
"1112"	" BELGRADE"
"1113"	" RICHARD LENOIR"
"1114"	" JULES FERRY REPUBLIQUE"
"1115"	" CANAL SAINT DENIS - BD MACDONALD"
"1116"	" PORTE DE CLIGNANCOURT"
"1117"	" SOLJENITSYNE (PUTEAUX)"
"1118"	" GAMBETTA (IVRY)"
"1119"	" JOURDAN TOMBE ISSOIRE"
"1120"	" MENDES FRANCE"
"1121"	" CENTENAIRE (MONTREUIL)"
"1122"	" SAINT AMBROISE PARMENTIER"
"1123"	" DUTOT"
"1124"	" BARBUSSE (MALAKOFF)"
"1125"	" ROLLET"
"1126"	" BOIS DE BOULOGNE / PORTE DE LA MUETTE 1"
"1127"	" NOTRE DAME DES CHAMPS"
"1128"	" VAUGIRARD"
"1129"	" COUTURIER 1 (LEVALLOIS)"
"1130"	" ROME SAINT LAZARE"
"1131"	" DELESSERT (PANTIN)"
"1132"	" ODEON QUATRE VENTS"
"1133"	" ALEXANDER FLEMMING"
"1134"	" VAUGIRARD DESGOFFE"
"1135"	" TOCQUEVILLE"
"1136"	" CRESSON 1 (ISSY LES MOULINEAUX)"
"1137"	" SAINT EMILION"
"1138"	" PORTE DE MONTROUGE"
"1139"	" BAILLY (SAINT DENIS)"
"1140"	" BLUM (ISSY LES MOULINEAUX)"
"1141"	" BLANC"
"1142"	" BEAUREPAIRE"
"1143"	" SQUARE LEON"
"1144"	" LAFAYETTE TAITBOUT"
"1145"	" LE BRUN GOBELINS"
"1146"	" TEMPLE JEAN PIERRE TIMBAUD"
"1147"	" NOISY LE SEC"
"1148"	" SAINT SEBASTIEN FROISSARD"
"1149"	" CHARENTON PRAGUE"
"1150"	" BERGER"
"1151"	" PEREIRE LEVALLOIS"
"1152"	" SÈVRES NEUILLY"
"1153"	" DOUMER (ARCUEIL)"
"1154"	" JOURDAN BARBOUX"
"1155"	" ALESIA SARRETTE"
"1156"	" DOUDEAUVILLE LEON"
"1157"	" GARE DU NORD 1"
"1158"	" PLAINE"
"1159"	" SOLFERINO"
"1160"	" SARETTE GENERAL LECLERC"
"1161"	" REPUBLIQUE 2 (MONTREUIL)"
"1162"	" DECAEN"
"1163"	" RASPAIL SCHOELCHER"
"1164"	" IVRY POINTE D'IVRY"
"1165"	" PORTE DE LA VILLETTE"
"1166"	" DHALENNE (SAINT OUEN)"
"1167"	" BEAUBOURG RAMBUTEAU"
"1168"	" RAYMOND LOSSERAND"
"1169"	" PYRENEES"
"1170"	" GARE ROUTIERE ( SAINT CLOUD)"
"1171"	" SEINE FLANDRE"
"1172"	" LEDRU ROLLIN (SURESNES)"
"1173"	" RIVOLI MAIRIE DU 1ER"
"1174"	" BOUSSINGAULT - TOLBIAC"
"1175"	" CHARONNE"
"1176"	" MADELEINE"
"1177"	" OKABE (LE KREMLIN-BICETRE)"
"1178"	" PORTE DE VINCENNES BIS"
"1179"	" GAMBETTA MARTIN NADAUD"
"1180"	" SAINT MARCEL"
"1181"	" ST OUEN LAMARCK"
"1182"	" SAINT HONORE"
"1183"	" MOLITOR - MICHEL ANGE"
"1184"	" TOUR D'AUVERGNE"
"1185"	" CHAPELLE MARX DORMOY"
"1186"	" DUROC"
"1187"	" GEORGES MESSIER (MONTROUGE)"
"1188"	" VORGES (VINCENNES)"
"1189"	" QUAI VOLTAIRE"
